,country,code,year,total_plastic_prod
0,Georgia,GEO,2000,28999.835862518026
0,Georgia,GEO,2001,30536.265031892286
0,Georgia,GEO,2002,32208.49409529562
0,Georgia,GEO,2003,37857.804690340534
0,Georgia,GEO,2004,48613.55628692718
0,Georgia,GEO,2005,60806.83465720902
0,Georgia,GEO,2006,73462.89842916162
0,Georgia,GEO,2007,96489.19434076874
0,Georgia,GEO,2008,121360.62206716828
0,Georgia,GEO,2009,102123.1180707247
0,Georgia,GEO,2010,117867.93083123282
0,Georgia,GEO,2011,146781.52211698782
0,Georgia,GEO,2012,160241.5529969845
0,Georgia,GEO,2013,166153.18626305513
0,Georgia,GEO,2014,170405.78652492346
0,Georgia,GEO,2015,144396.12461945487
0,Georgia,GEO,2016,146489.94154517777
0,Georgia,GEO,2017,156245.8825167328
0,Georgia,GEO,2018,169803.77800108306
0,Georgia,GEO,2019,167297.7948149812
0,Georgia,GEO,2020,151861.4308763812
0,Georgia,GEO,2021,178819.8423974815
0,Georgia,GEO,2022,236976.0405212385
0,Georgia,GEO,2023,289626.33375159896
0,Russia,RUS,1990,2394919.873901645
0,Russia,RUS,1991,2399313.603314884
0,Russia,RUS,1992,2132162.8641781183
0,Russia,RUS,1993,2015399.454917625
0,Russia,RUS,1994,1830081.32053286
0,Russia,RUS,1995,1832211.6023928546
0,Russia,RUS,1996,1814552.248569781
0,Russia,RUS,1997,1875716.2531679096
0,Russia,RUS,1998,1255122.9180615188
0,Russia,RUS,1999,907483.1052589399
0,Russia,RUS,2000,1203032.1116541394
0,Russia,RUS,2001,1420245.406420841
0,Russia,RUS,2002,1600292.1368336666
0,Russia,RUS,2003,1993459.9444997243
0,Russia,RUS,2004,2737713.866158716
0,Russia,RUS,2005,3539083.002840433
0,Russia,RUS,2006,4585573.979202974
0,Russia,RUS,2007,6020500.420258191
0,Russia,RUS,2008,7693398.223939623
0,Russia,RUS,2009,5663553.477375895
0,Russia,RUS,2010,7063735.59574508
0,Russia,RUS,2011,9477145.36475529
0,Russia,RUS,2012,10229281.131654823
0,Russia,RUS,2013,10619204.532895776
0,Russia,RUS,2014,9538841.022307143
0,Russia,RUS,2015,6315936.817008192
0,Russia,RUS,2016,5914343.455508688
0,Russia,RUS,2017,7292023.19290385
0,Russia,RUS,2018,7677096.154875517
0,Russia,RUS,2019,7842865.51056946
0,Russia,RUS,2020,6916242.203172307
0,Russia,RUS,2021,8538981.593012052
0,Russia,RUS,2022,10496725.000351865
0,Russia,RUS,2023,9363650.28445371
0,Ireland,IRL,1990,192352.76375995544
0,Ireland,IRL,1991,194232.6477254391
0,Ireland,IRL,1992,218151.25022541577
0,Ireland,IRL,1993,204492.7971875975
0,Ireland,IRL,1994,222751.26414585824
0,Ireland,IRL,1995,269730.5649470049
0,Ireland,IRL,1996,295677.5219857546
0,Ireland,IRL,1997,323243.0983242518
0,Ireland,IRL,1998,351888.921766419
0,Ireland,IRL,1999,385808.3805391893
0,Ireland,IRL,2000,390933.24381848465
0,Ireland,IRL,2001,426586.8422499851
0,Ireland,IRL,2002,501683.1057223382
0,Ireland,IRL,2003,642419.058736419
0,Ireland,IRL,2004,758290.9233626779
0,Ireland,IRL,2005,826581.5191213961
0,Ireland,IRL,2006,905790.7022193214
0,Ireland,IRL,2007,1053642.21678028
0,Ireland,IRL,2008,1074584.7850676195
0,Ireland,IRL,2009,922419.7030812154
0,Ireland,IRL,2010,865736.5227138597
0,Ireland,IRL,2011,933060.4054564494
0,Ireland,IRL,2012,878240.5884684739
0,Ireland,IRL,2013,928932.2637154666
0,Ireland,IRL,2014,1013079.5522576857
0,Ireland,IRL,2015,1140580.9907761787
0,Ireland,IRL,2016,1164749.2784258358
0,Ireland,IRL,2017,1315658.9073952131
0,Ireland,IRL,2018,1508580.9162419338
0,Ireland,IRL,2019,1556330.6519272053
0,Ireland,IRL,2020,1672102.3876670417
0,Ireland,IRL,2021,2002860.9863798835
0,Ireland,IRL,2022,2079903.4458879256
0,Ireland,IRL,2023,2128627.656663131
0,Aruba,ABW,1990,3526.1165257514212
0,Aruba,ABW,1991,4020.6485731906264
0,Aruba,ABW,1992,4419.880173987903
0,Aruba,ABW,1993,4994.258541586578
0,Aruba,ABW,1994,5743.783675986602
0,Aruba,ABW,1995,6088.925834095211
0,Aruba,ABW,1996,6361.948735285598
0,Aruba,ABW,1997,7062.535802491138
0,Aruba,ABW,1998,7678.125174043088
0,Aruba,ABW,1999,7943.421011992241
0,Aruba,ABW,2000,8637.517346075145
0,Aruba,ABW,2001,8743.579016124359
0,Aruba,ABW,2002,9045.042661417996
0,Aruba,ABW,2003,9424.338439052923
0,Aruba,ABW,2004,10395.854373310445
0,Aruba,ABW,2005,10880.815165081502
0,Aruba,ABW,2006,11386.886293627662
0,Aruba,ABW,2007,12345.214706620147
0,Aruba,ABW,2008,13107.711004514511
0,Aruba,ABW,2009,11774.215641345685
0,Aruba,ABW,2010,11312.26346821926
0,Aruba,ABW,2011,12161.799982150626
0,Aruba,ABW,2012,12057.36872244533
0,Aruba,ABW,2013,12576.699491513402
0,Aruba,ABW,2014,12867.159798751525
0,Aruba,ABW,2015,13660.42783816021
0,Aruba,ABW,2016,13755.993580640114
0,Aruba,ABW,2017,14257.585588194048
0,Aruba,ABW,2018,15104.785953338836
0,Aruba,ABW,2019,15656.266456865942
0,Aruba,ABW,2020,11797.789066965624
0,Aruba,ABW,2021,14307.171548286913
0,Aruba,ABW,2022,16342.808145845911
0,Aruba,ABW,2023,
0,Egypt,EGY,1990,1297289.3635152662
0,Egypt,EGY,1991,1128526.4735317244
0,Egypt,EGY,1992,1263394.5501212075
0,Egypt,EGY,1993,1405944.382698679
0,Egypt,EGY,1994,1566505.4113614548
0,Egypt,EGY,1995,1815865.988811742
0,Egypt,EGY,1996,2041357.1143652697
0,Egypt,EGY,1997,2367554.8859785385
0,Egypt,EGY,1998,2560499.9922746704
0,Egypt,EGY,1999,2738041.069404372
0,Egypt,EGY,2000,3013558.7002032106
0,Egypt,EGY,2001,2918360.13221202
0,Egypt,EGY,2002,2570076.265849491
0,Egypt,EGY,2003,2423452.7287568892
0,Egypt,EGY,2004,2377995.3216353273
0,Egypt,EGY,2005,2704535.2879193523
0,Egypt,EGY,2006,3242583.536735767
0,Egypt,EGY,2007,3937177.3358500176
0,Egypt,EGY,2008,4914556.331727533
0,Egypt,EGY,2009,5709274.006470211
0,Egypt,EGY,2010,6609873.3603981575
0,Egypt,EGY,2011,7123188.139084004
0,Egypt,EGY,2012,8424947.17813001
0,Egypt,EGY,2013,8706187.837984487
0,Egypt,EGY,2014,9224190.044145148
0,Egypt,EGY,2015,9941706.617107544
0,Egypt,EGY,2016,10034527.660593916
0,Egypt,EGY,2017,7496661.728964455
0,Egypt,EGY,2018,7926059.683340622
0,Egypt,EGY,2019,9619103.793957744
0,Egypt,EGY,2020,11585281.092941469
0,Egypt,EGY,2021,12818429.06314272
0,Egypt,EGY,2022,14390306.423957163
0,Egypt,EGY,2023,11950759.908136336
0,Cyprus,CYP,1990,26400.45733645466
0,Cyprus,CYP,1991,27245.984799311427
0,Cyprus,CYP,1992,32638.1118165726
0,Cyprus,CYP,1993,31118.341172846365
0,Cyprus,CYP,1994,35063.03236147895
0,Cyprus,CYP,1995,46902.72812433246
0,Cyprus,CYP,1996,47274.73971289906
0,Cyprus,CYP,1997,45083.332069776836
0,Cyprus,CYP,1998,48392.396960052094
0,Cyprus,CYP,1999,49569.509128640166
0,Cyprus,CYP,2000,47151.62249249174
0,Cyprus,CYP,2001,49097.27151944463
0,Cyprus,CYP,2002,53924.560384508775
0,Cyprus,CYP,2003,68690.23235333948
0,Cyprus,CYP,2004,81784.98613302925
0,Cyprus,CYP,2005,87039.73414686971
0,Cyprus,CYP,2006,94780.61126101988
0,Cyprus,CYP,2007,113176.81891405018
0,Cyprus,CYP,2008,131478.3879278021
0,Cyprus,CYP,2009,122995.82894012786
0,Cyprus,CYP,2010,121823.35229627528
0,Cyprus,CYP,2011,130519.15816515614
0,Cyprus,CYP,2012,118270.12843626771
0,Cyprus,CYP,2013,113134.06225044013
0,Cyprus,CYP,2014,109669.1867038694
0,Cyprus,CYP,2015,94008.50777293823
0,Cyprus,CYP,2016,99378.11132108378
0,Cyprus,CYP,2017,108350.23900680376
0,Cyprus,CYP,2018,120866.5210271219
0,Cyprus,CYP,2019,122517.8399632997
0,Cyprus,CYP,2020,119118.91167805548
0,Cyprus,CYP,2021,139213.78185837725
0,Cyprus,CYP,2022,138116.5153736019
0,Cyprus,CYP,2023,152183.32342879282
0,Belize,BLZ,1990,7663.529044703286
0,Belize,BLZ,1991,8355.740262686822
0,Belize,BLZ,1992,9741.1571166726
0,Belize,BLZ,1993,10533.139464920965
0,Belize,BLZ,1994,10808.830388303908
0,Belize,BLZ,1995,11466.673242570925
0,Belize,BLZ,1996,11912.05459005564
0,Belize,BLZ,1997,12230.229435303627
0,Belize,BLZ,1998,13012.325538855224
0,Belize,BLZ,1999,14000.389528461863
0,Belize,BLZ,2000,15936.336223744076
0,Belize,BLZ,2001,16404.996023061078
0,Belize,BLZ,2002,17415.19103845776
0,Belize,BLZ,2003,18304.47923446327
0,Belize,BLZ,2004,19580.953269729252
0,Belize,BLZ,2005,20618.3989339902
0,Belize,BLZ,2006,22248.345993761384
0,Belize,BLZ,2007,23863.484513527805
0,Belize,BLZ,2008,24322.819934575436
0,Belize,BLZ,2009,23614.333539869975
0,Belize,BLZ,2010,24423.215535373725
0,Belize,BLZ,2011,25543.37485103577
0,Belize,BLZ,2012,26676.309406937384
0,Belize,BLZ,2013,28393.226947009203
0,Belize,BLZ,2014,29844.91245549236
0,Belize,BLZ,2015,30822.134469003435
0,Belize,BLZ,2016,31466.525056946248
0,Belize,BLZ,2017,31832.66571762075
0,Belize,BLZ,2018,32199.526046505453
0,Belize,BLZ,2019,33519.71868819512
0,Belize,BLZ,2020,28757.950609697877
0,Belize,BLZ,2021,34050.332722566745
0,Belize,BLZ,2022,39751.18014303136
0,Belize,BLZ,2023,46084.84314260517
0,Canada,CAN,1990,514595.7576972147
0,Canada,CAN,1991,528798.9758310803
0,Canada,CAN,1992,513138.29563354957
0,Canada,CAN,1993,499900.53387389897
0,Canada,CAN,1994,500669.5541518409
0,Canada,CAN,1995,523129.97008165333
0,Canada,CAN,1996,544407.7953430867
0,Canada,CAN,1997,565454.3422972886
0,Canada,CAN,1998,547336.1350615226
0,Canada,CAN,1999,585677.4597565187
0,Canada,CAN,2000,642967.51257502
0,Canada,CAN,2001,637967.5679946782
0,Canada,CAN,2002,656673.2912654935
0,Canada,CAN,2003,773125.7986113266
0,Canada,CAN,2004,886348.0550861373
0,Canada,CAN,2005,1012751.9344841657
0,Canada,CAN,2006,1138929.4984293326
0,Canada,CAN,2007,1268041.7745987051
0,Canada,CAN,2008,1340705.6389747274
0,Canada,CAN,2009,1186722.4171400112
0,Canada,CAN,2010,1396262.5675509737
0,Canada,CAN,2011,1548190.010508874
0,Canada,CAN,2012,1578440.1316594123
0,Canada,CAN,2013,1594179.0155863245
0,Canada,CAN,2014,1558915.077844055
0,Canada,CAN,2015,1343743.7218572162
0,Canada,CAN,2016,1319127.3445267216
0,Canada,CAN,2017,1423821.2672086942
0,Canada,CAN,2018,1489487.4007676258
0,Canada,CAN,2019,1505368.7738813257
0,Canada,CAN,2020,1429362.9037834143
0,Canada,CAN,2021,1733063.1940790399
0,Canada,CAN,2022,1866022.0085476341
0,Canada,CAN,2023,1847549.1535897732
0,Jamaica,JAM,1990,14689.713338347141
0,Jamaica,JAM,1991,13135.078405342787
0,Jamaica,JAM,1992,11309.35146186767
0,Jamaica,JAM,1993,17401.90137444424
0,Jamaica,JAM,1994,17441.833292447493
0,Jamaica,JAM,1995,21040.399497603023
0,Jamaica,JAM,1996,23651.836049432488
0,Jamaica,JAM,1997,26870.342680390644
0,Jamaica,JAM,1998,28108.783901934057
0,Jamaica,JAM,1999,28428.22710513276
0,Jamaica,JAM,2000,28805.710288562925
0,Jamaica,JAM,2001,29412.411962340608
0,Jamaica,JAM,2002,31089.50219954455
0,Jamaica,JAM,2003,30165.759797597577
0,Jamaica,JAM,2004,32547.06825053745
0,Jamaica,JAM,2005,35967.2649782785
0,Jamaica,JAM,2006,38162.66763115909
0,Jamaica,JAM,2007,40943.801323703214
0,Jamaica,JAM,2008,43854.105599694965
0,Jamaica,JAM,2009,38771.33872750191
0,Jamaica,JAM,2010,42290.35023266486
0,Jamaica,JAM,2011,46206.08060960404
0,Jamaica,JAM,2012,47365.41828475218
0,Jamaica,JAM,2013,45628.83056159103
0,Jamaica,JAM,2014,44461.2960673569
0,Jamaica,JAM,2015,45388.059941223495
0,Jamaica,JAM,2016,45030.3015264081
0,Jamaica,JAM,2017,47371.49151900836
0,Jamaica,JAM,2018,50320.20186691858
0,Jamaica,JAM,2019,50640.001036267255
0,Jamaica,JAM,2020,44183.650532579784
0,Jamaica,JAM,2021,46887.19127038977
0,Jamaica,JAM,2022,54692.905564157
0,Jamaica,JAM,2023,62132.09789869781
0,Bosnia and Herzegovina,BIH,1990,106820.27342289056
0,Bosnia and Herzegovina,BIH,1991,84356.4851994368
0,Bosnia and Herzegovina,BIH,1992,65235.0794416528
0,Bosnia and Herzegovina,BIH,1993,50020.00868260722
0,Bosnia and Herzegovina,BIH,1994,17301.288351478852
0,Bosnia and Herzegovina,BIH,1995,25715.920851702962
0,Bosnia and Herzegovina,BIH,1996,38383.563223210505
0,Bosnia and Herzegovina,BIH,1997,50588.18533589696
0,Bosnia and Herzegovina,BIH,1998,56717.119931902445
0,Bosnia and Herzegovina,BIH,1999,64562.918626705046
0,Bosnia and Herzegovina,BIH,2000,76707.63875390124
0,Bosnia and Herzegovina,BIH,2001,79915.53071796981
0,Bosnia and Herzegovina,BIH,2002,92695.22278643317
0,Bosnia and Herzegovina,BIH,2003,117089.92902497515
0,Bosnia and Herzegovina,BIH,2004,139927.46321843044
0,Bosnia and Herzegovina,BIH,2005,154617.33855489583
0,Bosnia and Herzegovina,BIH,2006,177239.92815866572
0,Bosnia and Herzegovina,BIH,2007,217384.84995752515
0,Bosnia and Herzegovina,BIH,2008,263318.48655090405
0,Bosnia and Herzegovina,BIH,2009,242668.74745464
0,Bosnia and Herzegovina,BIH,2010,236639.43959347074
0,Bosnia and Herzegovina,BIH,2011,256863.05644853652
0,Bosnia and Herzegovina,BIH,2012,237334.08250211965
0,Bosnia and Herzegovina,BIH,2013,250454.99303397958
0,Bosnia and Herzegovina,BIH,2014,255685.1166713454
0,Bosnia and Herzegovina,BIH,2015,226003.99108819786
0,Bosnia and Herzegovina,BIH,2016,235821.22615912012
0,Bosnia and Herzegovina,BIH,2017,252483.8721348721
0,Bosnia and Herzegovina,BIH,2018,282210.4043459771
0,Bosnia and Herzegovina,BIH,2019,282190.4949041919
0,Bosnia and Herzegovina,BIH,2020,278655.6798612417
0,Bosnia and Herzegovina,BIH,2021,326140.7989156085
0,Bosnia and Herzegovina,BIH,2022,338015.97035254136
0,Bosnia and Herzegovina,BIH,2023,372737.3163287014
0,Vietnam,VNM,1990,173806.9229310379
0,Vietnam,VNM,1991,258179.4026585567
0,Vietnam,VNM,1992,264990.71318022447
0,Vietnam,VNM,1993,353991.4614972407
0,Vietnam,VNM,1994,437393.1192534004
0,Vietnam,VNM,1995,556896.366260576
0,Vietnam,VNM,1996,662208.0853688597
0,Vietnam,VNM,1997,720922.1002504635
0,Vietnam,VNM,1998,730748.8585491963
0,Vietnam,VNM,1999,770336.5539732518
0,Vietnam,VNM,2000,837178.0741015758
0,Vietnam,VNM,2001,877803.0519106899
0,Vietnam,VNM,2002,941691.6507509438
0,Vietnam,VNM,2003,1062233.6131125903
0,Vietnam,VNM,2004,1220023.4645982257
0,Vietnam,VNM,2005,1547815.207576438
0,Vietnam,VNM,2006,1782496.422250464
0,Vietnam,VNM,2007,2079063.9638493336
0,Vietnam,VNM,2008,2662271.8125328748
0,Vietnam,VNM,2009,2847160.0328543973
0,Vietnam,VNM,2010,3953276.828266449
0,Vietnam,VNM,2011,4635262.028104011
0,Vietnam,VNM,2012,5252838.762588369
0,Vietnam,VNM,2013,5739424.99780488
0,Vietnam,VNM,2014,6269639.469704031
0,Vietnam,VNM,2015,6425590.129608513
0,Vietnam,VNM,2016,6904643.774386294
0,Vietnam,VNM,2017,7556112.950328435
0,Vietnam,VNM,2018,8328308.3192035
0,Vietnam,VNM,2019,8979809.381428521
0,Vietnam,VNM,2020,9308811.456551984
0,Vietnam,VNM,2021,9842150.825357947
0,Vietnam,VNM,2022,11019779.531884007
0,Vietnam,VNM,2023,11540601.882183306
0,Iran,IRN,1990,1215495.486341118
0,Iran,IRN,1991,
0,Iran,IRN,1992,
0,Iran,IRN,1993,620768.0488700905
0,Iran,IRN,1994,699628.9419898455
0,Iran,IRN,1995,938979.800727086
0,Iran,IRN,1996,1172555.1526994614
0,Iran,IRN,1997,1109403.1562896243
0,Iran,IRN,1998,1073933.0598622262
0,Iran,IRN,1999,1108714.5136395544
0,Iran,IRN,2000,1067260.1771859054
0,Iran,IRN,2001,1235610.250430115
0,Iran,IRN,2002,1252634.7980209878
0,Iran,IRN,2003,1495297.4259512923
0,Iran,IRN,2004,1850740.2893364266
0,Iran,IRN,2005,2205306.8985796743
0,Iran,IRN,2006,2593355.184879331
0,Iran,IRN,2007,3407326.2244209237
0,Iran,IRN,2008,4015540.822302765
0,Iran,IRN,2009,4055087.4913400346
0,Iran,IRN,2010,4740781.888212229
0,Iran,IRN,2011,6097604.9161947705
0,Iran,IRN,2012,6271947.655841255
0,Iran,IRN,2013,4798900.837365209
0,Iran,IRN,2014,4483443.405216535
0,Iran,IRN,2015,3975386.457615918
0,Iran,IRN,2016,4459796.575120461
0,Iran,IRN,2017,4739053.596583178
0,Iran,IRN,2018,3210708.904068756
0,Iran,IRN,2019,2762324.407258228
0,Iran,IRN,2020,2334666.9487551134
0,Iran,IRN,2021,3497069.596819829
0,Iran,IRN,2022,4025848.0164180514
0,Iran,IRN,2023,3910056.592019316
0,Tanzania,TZA,1990,90432.6538107934
0,Tanzania,TZA,1991,105251.10543124456
0,Tanzania,TZA,1992,97709.12380600646
0,Tanzania,TZA,1993,90410.55128501763
0,Tanzania,TZA,1994,95785.98488451519
0,Tanzania,TZA,1995,111592.45748669512
0,Tanzania,TZA,1996,137944.0465526465
0,Tanzania,TZA,1997,163163.44763156952
0,Tanzania,TZA,1998,177999.56616939622
0,Tanzania,TZA,1999,185772.19888402915
0,Tanzania,TZA,2000,195531.89765416586
0,Tanzania,TZA,2001,198342.72408589933
0,Tanzania,TZA,2002,206614.25161446762
0,Tanzania,TZA,2003,222433.65739592642
0,Tanzania,TZA,2004,243805.88782324837
0,Tanzania,TZA,2005,268990.9456755808
0,Tanzania,TZA,2006,272273.4024284324
0,Tanzania,TZA,2007,319659.49439969665
0,Tanzania,TZA,2008,408673.7766093493
0,Tanzania,TZA,2009,429916.99630386446
0,Tanzania,TZA,2010,468116.26792920416
0,Tanzania,TZA,2011,506782.41169666697
0,Tanzania,TZA,2012,579797.4796543508
0,Tanzania,TZA,2013,667511.4536298538
0,Tanzania,TZA,2014,730942.9952396894
0,Tanzania,TZA,2015,693321.507949598
0,Tanzania,TZA,2016,727838.3373047637
0,Tanzania,TZA,2017,779024.8817768845
0,Tanzania,TZA,2018,833550.5761494361
0,Tanzania,TZA,2019,892378.1448003073
0,Tanzania,TZA,2020,966106.0947257271
0,Tanzania,TZA,2021,1033179.0082231289
0,Tanzania,TZA,2022,1107964.7745585416
0,Tanzania,TZA,2023,1157511.1836175104
0,Monaco,MCO,1990,1907.9083788818705
0,Monaco,MCO,1991,1907.3192135819013
0,Monaco,MCO,1992,2104.5517537295414
0,Monaco,MCO,1993,1979.5612554369172
0,Monaco,MCO,1994,2091.6977671576683
0,Monaco,MCO,1995,2406.934927015573
0,Monaco,MCO,1996,2412.760977495076
0,Monaco,MCO,1997,2183.8619860290332
0,Monaco,MCO,1998,2256.446014788017
0,Monaco,MCO,1999,2235.320273364418
0,Monaco,MCO,2000,2041.049899553163
0,Monaco,MCO,2001,2055.859440328112
0,Monaco,MCO,2002,2244.9542417692337
0,Monaco,MCO,2003,2765.8477817675566
0,Monaco,MCO,2004,3109.1378560678577
0,Monaco,MCO,2005,3233.010766697459
0,Monaco,MCO,2006,3526.8688897130583
0,Monaco,MCO,2007,4517.969798629526
0,Monaco,MCO,2008,5000.194498674964
0,Monaco,MCO,2009,4209.319411156529
0,Monaco,MCO,2010,4127.185944564169
0,Monaco,MCO,2011,4681.670563466902
0,Monaco,MCO,2012,4415.672528778092
0,Monaco,MCO,2013,5040.677337843994
0,Monaco,MCO,2014,5435.7149446936955
0,Monaco,MCO,2015,4814.661757319668
0,Monaco,MCO,2016,4971.516625331421
0,Monaco,MCO,2017,4945.085853137318
0,Monaco,MCO,2018,5522.6723029287705
0,Monaco,MCO,2019,5677.607919240587
0,Monaco,MCO,2020,5182.198559547296
0,Monaco,MCO,2021,6632.70297341805
0,Monaco,MCO,2022,6754.130896611174
0,Monaco,MCO,2023,
0,Brunei,BRN,1990,1145.743641014932
0,Brunei,BRN,1991,1204.7434011339922
0,Brunei,BRN,1992,1361.5644608565926
0,Brunei,BRN,1993,1336.2106093145828
0,Brunei,BRN,1994,1330.1869148212847
0,Brunei,BRN,1995,1540.7152637716845
0,Brunei,BRN,1996,1664.825903428033
0,Brunei,BRN,1997,1691.4665731890598
0,Brunei,BRN,1998,1318.4453745483802
0,Brunei,BRN,1999,1497.1092116762577
0,Brunei,BRN,2000,1953.1188679619947
0,Brunei,BRN,2001,1822.8530307839446
0,Brunei,BRN,2002,1901.7257676709607
0,Brunei,BRN,2003,2134.106632625692
0,Brunei,BRN,2004,2562.010510604415
0,Brunei,BRN,2005,3102.0032006313722
0,Brunei,BRN,2006,3733.0658316027893
0,Brunei,BRN,2007,3986.0100831429722
0,Brunei,BRN,2008,4684.3470231178235
0,Brunei,BRN,2009,3492.925922265215
0,Brunei,BRN,2010,4461.038031521881
0,Brunei,BRN,2011,6029.008040077807
0,Brunei,BRN,2012,6199.320986570818
0,Brunei,BRN,2013,5888.801815981442
0,Brunei,BRN,2014,5564.484484842434
0,Brunei,BRN,2015,4208.16682758513
0,Brunei,BRN,2016,3710.2848288175674
0,Brunei,BRN,2017,3947.1206997220165
0,Brunei,BRN,2018,4415.3634992648995
0,Brunei,BRN,2019,4383.5662566050405
0,Brunei,BRN,2020,3907.2907126322402
0,Brunei,BRN,2021,4558.418075192718
0,Brunei,BRN,2022,5429.010510534214
0,Brunei,BRN,2023,4923.50699319023
0,Gabon,GAB,1990,16195.207373967844
0,Gabon,GAB,1991,14700.451589398885
0,Gabon,GAB,1992,15215.970975906846
0,Gabon,GAB,1993,11913.56944156121
0,Gabon,GAB,1994,11402.526660788211
0,Gabon,GAB,1995,13492.199272810198
0,Gabon,GAB,1996,15492.541579047926
0,Gabon,GAB,1997,14493.38880459567
0,Gabon,GAB,1998,12198.637356500274
0,Gabon,GAB,1999,12687.230501881855
0,Gabon,GAB,2000,13823.156110003985
0,Gabon,GAB,2001,13667.474804873616
0,Gabon,GAB,2002,14516.880451458606
0,Gabon,GAB,2003,17717.812589482077
0,Gabon,GAB,2004,21141.481444065375
0,Gabon,GAB,2005,26073.171130823703
0,Gabon,GAB,2006,28099.687760016994
0,Gabon,GAB,2007,33889.11051163324
0,Gabon,GAB,2008,42367.06478066321
0,Gabon,GAB,2009,32959.37267659281
0,Gabon,GAB,2010,39105.44970744872
0,Gabon,GAB,2011,49547.23706561198
0,Gabon,GAB,2012,46717.9941772321
0,Gabon,GAB,2013,47875.11288361574
0,Gabon,GAB,2014,49529.98466710722
0,Gabon,GAB,2015,39134.05858336914
0,Gabon,GAB,2016,38156.68715456755
0,Gabon,GAB,2017,40620.66748740934
0,Gabon,GAB,2018,45893.206807365605
0,Gabon,GAB,2019,45912.46778749514
0,Gabon,GAB,2020,41668.432855621846
0,Gabon,GAB,2021,55009.69138965005
0,Gabon,GAB,2022,57332.71911780798
0,Gabon,GAB,2023,55821.010195899216
0,Barbados,BRB,1990,31217.64241623924
0,Barbados,BRB,1991,31348.776570199305
0,Barbados,BRB,1992,30362.2936702045
0,Barbados,BRB,1993,32012.161113761566
0,Barbados,BRB,1994,33377.4990696979
0,Barbados,BRB,1995,34395.7172063284
0,Barbados,BRB,1996,36671.28046622227
0,Barbados,BRB,1997,38761.71315581976
0,Barbados,BRB,1998,43706.24213748754
0,Barbados,BRB,1999,45796.67482708488
0,Barbados,BRB,2000,47467.26493816591
0,Barbados,BRB,2001,47389.691372324814
0,Barbados,BRB,2002,48196.4564570722
0,Barbados,BRB,2003,49794.471913398746
0,Barbados,BRB,2004,53440.42950793021
0,Barbados,BRB,2005,59258.446946012315
0,Barbados,BRB,2006,65430.562888617955
0,Barbados,BRB,2007,72543.19858540116
0,Barbados,BRB,2008,74321.84331405305
0,Barbados,BRB,2009,69301.26972104686
0,Barbados,BRB,2010,70355.6984993055
0,Barbados,BRB,2011,72334.92209421008
0,Barbados,BRB,2012,71719.6721802825
0,Barbados,BRB,2013,72817.57240910282
0,Barbados,BRB,2014,73102.82514967804
0,Barbados,BRB,2015,73518.8025362017
0,Barbados,BRB,2016,75218.59295944044
0,Barbados,BRB,2017,77580.6684767832
0,Barbados,BRB,2018,79564.80480561248
0,Barbados,BRB,2019,83269.62599763983
0,Barbados,BRB,2020,74156.55188716583
0,Barbados,BRB,2021,76724.53867767719
0,Barbados,BRB,2022,90616.37716466017
0,Barbados,BRB,2023,99194.31452444897
0,Macao,MAC,1990,10028.99483479494
0,Macao,MAC,1991,11631.568825214528
0,Macao,MAC,1992,15181.403974428304
0,Macao,MAC,1993,17502.129345305726
0,Macao,MAC,1994,19496.515050830414
0,Macao,MAC,1995,21766.88364470495
0,Macao,MAC,1996,22170.780348984987
0,Macao,MAC,1997,22450.901671033364
0,Macao,MAC,1998,20999.66636658204
0,Macao,MAC,1999,20226.9929494286
0,Macao,MAC,2000,20926.76569665232
